images,labels
data/porcupine/hedgehog_s_001872.png,63
data/castle/buckingham_palace_s_000372.png,17
data/rabbit/lapin_s_001923.png,65
data/bed/bed_s_001229.png,5
data/cloud/cloud_s_000521.png,23
data/sunflower/sunflower_s_001233.png,82
data/beaver/beaver_s_000927.png,4
data/motorcycle/motorcycle_s_000485.png,48
data/beetle/beetle_s_000042.png,7
data/chimpanzee/chimp_s_000655.png,21
data/bear/bear_s_001222.png,3
data/house/boarding_house_s_000750.png,37
data/trout/trout_s_000542.png,91
data/sea/adriatic_sea_s_000660.png,71
data/poppy/poppy_s_000913.png,62
data/willow_tree/golden_willow_s_000613.png,96
data/oak_tree/coast_live_oak_s_000719.png,52
data/table/table_s_001642.png,84
data/skyscraper/skyscraper_s_002256.png,76
data/television/television_s_002607.png,87
data/orchid/orchid_s_001676.png,54
data/rabbit/lapin_s_001737.png,65
data/tractor/bulldozer_s_001436.png,89
data/caterpillar/caterpillar_s_002629.png,18
data/rabbit/lapin_s_001274.png,65
data/sunflower/sunflower_s_000666.png,82
data/skunk/mephitis_mephitis_s_000495.png,75
data/trout/trout_s_002829.png,91
data/cattle/bos_taurus_s_000282.png,19
data/orchid/orchid_s_001229.png,54
data/possum/opossum_s_000754.png,64
data/boy/boy_s_000567.png,11
data/chimpanzee/chimpanzee_s_001214.png,21
data/chimpanzee/chimpanzee_s_000075.png,21
data/butterfly/butterfly_s_001231.png,14
data/dolphin/dolphin_s_000618.png,30
data/dolphin/common_dolphin_s_000271.png,30
data/man/adam_s_000236.png,46
data/rose/mountain_rose_s_000887.png,70
data/forest/woods_s_000446.png,33
data/orchid/orchid_s_000596.png,54
data/road/slip_road_s_000795.png,68
data/tractor/bulldozer_s_002278.png,89
data/hamster/hamster_s_000388.png,36
data/willow_tree/salix_alba_s_000513.png,96
data/pine_tree/pine_tree_s_001538.png,59
data/kangaroo/kangaroo_s_000715.png,38
data/lizard/gecko_s_000670.png,44
data/plain/serengeti_plain_s_001008.png,60
data/willow_tree/white_willow_s_000015.png,96
data/crocodile/nile_crocodile_s_000180.png,27
data/tractor/tractor_s_000033.png,89
data/bicycle/safety_bicycle_s_001063.png,8
data/bear/bear_cub_s_000368.png,3
data/plain/field_s_000442.png,60
data/table/breakfast_table_s_000094.png,84
data/palm_tree/cohune_s_000074.png,56
data/train/railroad_train_s_001773.png,90
data/tulip/tulipa_clusiana_s_000173.png,92
data/lamp/lamp_s_000259.png,40
data/couch/sofa_s_000967.png,25
data/lizard/lizard_s_000120.png,44
data/fox/red_fox_s_000333.png,34
data/beaver/beaver_s_000647.png,4
data/bottle/beer_bottle_s_001319.png,9
data/raccoon/raccoon_s_000719.png,66
data/whale/whale_s_002437.png,95
data/woman/white_woman_s_000468.png,98
data/bear/bear_s_001373.png,3
data/pickup_truck/pickup_truck_s_000020.png,58
data/castle/palace_s_001748.png,17
data/bridge/footbridge_s_000044.png,12
data/rabbit/lapin_s_001836.png,65
data/castle/palace_s_000539.png,17
data/apple/northern_spy_s_000786.png,0
data/man/adam_s_000171.png,46
data/rocket/exocet_s_000806.png,69
data/dinosaur/ankylosaur_s_000263.png,29
data/squirrel/squirrel_s_000016.png,80
data/dinosaur/ankylosaurus_s_000983.png,29
data/house/boarding_house_s_000831.png,37
data/house/house_s_001197.png,37
data/beetle/beetle_s_001577.png,7
data/lawn_mower/lawn_mower_s_000353.png,41
data/oak_tree/oak_tree_s_000980.png,52
data/pickup_truck/pickup_s_001088.png,58
data/keyboard/keyboard_s_000093.png,39
data/bear/bear_s_000027.png,3
data/orchid/orchid_s_000878.png,54
data/beaver/beaver_s_001215.png,4
data/motorcycle/minibike_s_000947.png,48
data/squirrel/squirrel_s_002463.png,80
data/television/television_s_002468.png,87
data/hamster/cricetus_cricetus_s_000051.png,36
data/rocket/rocket_s_000955.png,69
data/shark/shark_s_000120.png,73
data/bottle/whiskey_bottle_s_000102.png,9
data/snail/helix_pomatia_s_000718.png,77
data/dolphin/dolphin_s_002627.png,30
data/sweet_pepper/sweet_pepper_s_001441.png,83
data/orchid/orchid_s_000969.png,54
data/shark/mako_s_001889.png,73
data/train/railroad_train_s_000369.png,90
data/wolf/gray_wolf_s_002232.png,97
data/bottle/whiskey_bottle_s_000804.png,9
data/lobster/maine_lobster_s_000682.png,45
data/squirrel/squirrel_s_001938.png,80
data/raccoon/raccoon_s_002748.png,66
data/boy/male_child_s_001676.png,11
data/crocodile/crocodile_s_002580.png,27
data/hamster/syrian_hamster_s_001554.png,36
data/worm/nematode_s_000353.png,99
data/train/car_train_s_001159.png,90
data/snail/garden_snail_s_000845.png,77
data/streetcar/streetcar_s_001226.png,81
data/mushroom/mushroom_s_002397.png,51
data/shrew/mediterranean_water_shrew_s_000077.png,74
data/worm/ribbon_worm_s_000015.png,99
data/table/table_s_000291.png,84
data/rabbit/lapin_s_001930.png,65
data/shark/shark_s_000524.png,73
data/trout/trout_s_001341.png,91
data/cockroach/oriental_cockroach_s_001422.png,24
data/wolf/grey_wolf_s_000964.png,97
data/mountain/mount_s_000986.png,49
data/woman/black_woman_s_001130.png,98
data/aquarium_fish/cichlid_fish_s_000578.png,1
data/dolphin/dolphin_s_000638.png,30
data/lion/lion_s_002655.png,43
data/motorcycle/motorbike_s_000541.png,48
data/possum/possum_s_002131.png,64
data/possum/possum_s_000229.png,64
data/trout/rainbow_trout_s_001258.png,91
data/flatfish/halibut_s_000536.png,32
data/porcupine/hedgehog_s_001887.png,63
data/worm/roundworm_s_000460.png,99
data/dinosaur/ankylosaurus_s_001471.png,29
data/crocodile/nile_crocodile_s_000709.png,27
data/porcupine/hedgehog_s_001422.png,63
data/man/adam_s_001347.png,46
data/girl/sweater_girl_s_000687.png,35
data/bowl/bowl_s_000575.png,10
data/mushroom/verpa_bohemica_s_000115.png,51
data/woman/black_woman_s_001473.png,98
data/sweet_pepper/sweet_pepper_s_000578.png,83
data/wolf/gray_wolf_s_001197.png,97
data/lobster/american_lobster_s_000181.png,45
data/turtle/marine_turtle_s_001206.png,93
data/fox/red_fox_s_000565.png,34
data/lizard/gecko_s_001481.png,44
data/tulip/dwarf_tulip_s_000128.png,92
data/ray/dasyatis_centroura_s_000011.png,67
data/flatfish/flounder_s_000825.png,32
data/chair/wing_chair_s_000250.png,20
data/sea/sea_s_000430.png,71
data/lizard/lizard_s_001741.png,44
data/ray/stingray_s_002471.png,67
data/trout/rainbow_trout_s_001810.png,91
data/lamp/rushlight_s_000227.png,40
data/willow_tree/willow_tree_s_002523.png,96
data/keyboard/computer_keyboard_s_001278.png,39
data/couch/sofa_s_000186.png,25
data/rocket/guided_missile_s_000883.png,69
data/lawn_mower/lawn_mower_s_000681.png,41
data/man/adam_s_001169.png,46
data/elephant/elephant_s_000172.png,31
data/motorcycle/motorcycle_s_000029.png,48
data/cloud/cloud_s_001763.png,23
data/hamster/hamster_s_001905.png,36
data/hamster/golden_hamster_s_001013.png,36
data/spider/argiope_aurantia_s_000513.png,79
data/chimpanzee/chimpanzee_s_000420.png,21
data/lawn_mower/hand_mower_s_000918.png,41
data/girl/sister_s_000398.png,35
data/bed/bunk_s_000010.png,5
data/dinosaur/ankylosaurus_s_001640.png,29
data/palm_tree/palm_tree_s_000675.png,56
data/boy/altar_boy_s_000604.png,11
data/fox/red_fox_s_000252.png,34
data/chair/armchair_s_001047.png,20
data/telephone/desk_phone_s_000520.png,86
data/oak_tree/northern_red_oak_s_000486.png,52
data/crocodile/crocodile_s_001176.png,27
data/ray/electric_ray_s_001449.png,67
data/telephone/telephone_set_s_001183.png,86
data/leopard/leopard_s_000450.png,42
data/kangaroo/kangaroo_s_001730.png,38
data/woman/woman_s_000120.png,98
data/bear/bear_cub_s_000221.png,3
data/cup/beaker_s_002285.png,28
data/plate/dessert_plate_s_000102.png,61
data/kangaroo/macropus_giganteus_s_000147.png,38
data/kangaroo/kangaroo_s_000177.png,38
data/couch/couch_s_000187.png,25
data/fox/red_fox_s_000348.png,34
data/mushroom/mushroom_s_001666.png,51
data/table/breakfast_table_s_000007.png,84
data/otter/otter_s_001883.png,55
data/spider/barn_spider_s_000050.png,79
data/cockroach/cockroach_s_001860.png,24
data/rabbit/rabbit_s_001575.png,65
data/porcupine/hedgehog_s_001328.png,63
data/plain/serengeti_s_000326.png,60
data/telephone/telephone_set_s_001441.png,86
data/ray/guitarfish_s_000071.png,67
data/willow_tree/red_osier_s_000291.png,96
data/boy/boy_s_001238.png,11
data/ray/stingray_s_001541.png,67
data/mouse/harvest_mouse_s_000907.png,50
data/poppy/poppy_s_001547.png,62
data/skyscraper/twin_towers_s_002010.png,76
data/dinosaur/dinosaur_s_000969.png,29
data/clock/clock_s_000946.png,22
data/streetcar/tram_s_000640.png,81
data/whale/rorqual_s_000235.png,95
data/poppy/poppy_s_001040.png,62
data/cloud/cloud_s_000176.png,23
data/lawn_mower/power_mower_s_000716.png,41
data/kangaroo/macropus_giganteus_s_000074.png,38
data/sunflower/sunflower_s_000972.png,82
data/whale/right_whale_s_000545.png,95
data/cattle/cattle_s_002224.png,19
data/bear/bear_cub_s_000893.png,3
data/leopard/leopard_s_000859.png,42
data/castle/buckingham_palace_s_001141.png,17
data/pickup_truck/pickup_s_000988.png,58
data/wardrobe/wardrobe_s_000633.png,94
data/house/house_s_001111.png,37
data/plate/plate_s_002406.png,61
data/possum/opossum_s_001492.png,64
data/caterpillar/tussock_caterpillar_s_000404.png,18
data/apple/golden_delicious_s_001120.png,0
data/television/tv_s_001004.png,87
data/dolphin/delphinus_delphis_s_000838.png,30
data/chair/chaise_s_002278.png,20
data/streetcar/streetcar_s_000508.png,81
data/rabbit/lapin_s_000911.png,65
data/plain/nullarbor_plain_s_000715.png,60
data/shark/shark_s_001617.png,73
data/rabbit/rabbit_s_001086.png,65
data/sweet_pepper/bell_pepper_s_001560.png,83
data/couch/couch_s_001682.png,25
data/whale/balaena_mysticetus_s_000205.png,95
data/television/color_television_s_000010.png,87
data/bee/honeybee_s_000987.png,6
data/spider/argiope_aurantia_s_001021.png,79
data/kangaroo/kangaroo_s_000042.png,38
data/motorcycle/motorcycle_s_002031.png,48
data/shark/shortfin_mako_s_000274.png,73
data/elephant/elephant_s_000026.png,31
data/sea/sea_s_001482.png,71
data/dolphin/dolphin_s_001204.png,30
data/turtle/sea_turtle_s_000119.png,93
data/pickup_truck/pickup_s_001748.png,58
data/tank/armored_combat_vehicle_s_000033.png,85
data/bottle/ketchup_bottle_s_000003.png,9
data/lion/king_of_beasts_s_000099.png,43
data/tiger/panthera_tigris_s_000025.png,88
data/boy/male_child_s_001745.png,11
data/baby/infant_s_000365.png,2
data/train/car_train_s_000308.png,90
data/tiger/tiger_s_000042.png,88
data/camel/arabian_camel_s_001183.png,15
data/snake/hognose_snake_s_000593.png,78
data/sea/adriatic_s_002107.png,71
data/bowl/bowl_s_000417.png,10
data/bowl/bowl_s_000337.png,10
data/bicycle/bicycle_s_001956.png,8
data/bear/bear_s_000719.png,3
data/lamp/rushlight_s_000493.png,40
data/camel/dromedary_s_000664.png,15
data/rose/rose_s_001809.png,70
data/train/train_s_001912.png,90
data/wolf/gray_wolf_s_001698.png,97
data/palm_tree/palm_tree_s_001134.png,56
data/flatfish/halibut_s_000465.png,32
data/tulip/dwarf_tulip_s_000025.png,92
data/wardrobe/wardrobe_s_001590.png,94
data/rabbit/rabbit_s_001083.png,65
data/dinosaur/dinosaur_s_001169.png,29
data/rocket/ballistic_missile_s_001010.png,69
data/crab/crab_s_001378.png,26
data/shark/shark_s_002181.png,73
data/bottle/beer_bottle_s_000508.png,9
data/caterpillar/caterpillar_s_001019.png,18
data/crocodile/crocodile_s_002912.png,27
data/cloud/cloud_s_000196.png,23
data/bicycle/safety_bicycle_s_000235.png,8
data/skunk/skunk_s_000237.png,75
data/beaver/castor_canadensis_s_000214.png,4
data/porcupine/hedgehog_s_001434.png,63
data/tiger/panthera_tigris_s_000876.png,88
data/cockroach/oriental_cockroach_s_000252.png,24
data/dinosaur/dinosaur_s_002246.png,29
data/man/adam_s_002061.png,46
data/butterfly/butterfly_s_000942.png,14
data/girl/little_girl_s_000994.png,35
data/skunk/skunk_s_002460.png,75
data/can/soda_can_s_000322.png,16
data/mountain/mount_s_002088.png,49
data/ray/stingray_s_000557.png,67
data/house/bungalow_s_000536.png,37
data/bus/school_bus_s_001881.png,13
data/plain/plain_s_000152.png,60
data/camel/camelus_dromedarius_s_000191.png,15
data/pear/bartlett_pear_s_000242.png,57
data/snail/garden_snail_s_000008.png,77
data/lawn_mower/motor_mower_s_000400.png,41
data/cloud/cloud_s_002287.png,23
data/cockroach/oriental_cockroach_s_000423.png,24
data/streetcar/streetcar_s_000239.png,81
data/kangaroo/kangaroo_s_000594.png,38
data/forest/wood_s_001286.png,33
data/bed/bed_s_001183.png,5
data/motorcycle/motorbike_s_000333.png,48
data/orchid/orchis_s_000100.png,54
data/mushroom/mushroom_s_001888.png,51
data/bridge/footbridge_s_000895.png,12
data/clock/clock_s_000146.png,22
data/pine_tree/true_pine_s_000009.png,59
data/pear/bartlett_pear_s_000366.png,57
data/rose/rose_s_001099.png,70
data/trout/sea_trout_s_000010.png,91
data/table/breakfast_table_s_001330.png,84
data/orange/navel_orange_s_000256.png,53
data/bottle/bottle_s_002098.png,9
data/pear/pear_s_001502.png,57
data/road/divided_highway_s_000417.png,68
data/tulip/lady_tulip_s_000293.png,92
data/forest/forest_s_000830.png,33
data/flatfish/plaice_s_001549.png,32
data/television/surveillance_system_s_000918.png,87
data/whale/whale_s_000009.png,95
data/palm_tree/palm_tree_s_000625.png,56
data/house/bungalow_s_000019.png,37
data/mushroom/mushroom_s_000661.png,51
data/house/house_s_000384.png,37
data/pear/bosc_s_000875.png,57
data/shrew/neomys_fodiens_s_000048.png,74
data/otter/otter_s_001246.png,55
data/orange/valencia_orange_s_000021.png,53
data/apple/red_delicious_s_001777.png,0
data/cockroach/cockroach_s_000028.png,24
data/bear/bear_cub_s_000056.png,3
data/worm/worm_s_002107.png,99
data/sunflower/sunflower_s_000214.png,82
data/raccoon/raccoon_s_001591.png,66
data/flatfish/plaice_s_000938.png,32
data/oak_tree/oak_tree_s_001399.png,52
data/tractor/bulldozer_s_001701.png,89
data/skyscraper/skyscraper_s_001989.png,76
data/sweet_pepper/sweet_pepper_s_000469.png,83
data/bear/bear_s_001105.png,3
data/turtle/sea_turtle_s_000771.png,93
data/clock/clock_s_001411.png,22
data/skyscraper/skyscraper_s_000500.png,76
data/willow_tree/willow_tree_s_000626.png,96
data/woman/black_woman_s_001034.png,98
data/wardrobe/armoire_s_000021.png,94
data/palm_tree/oil_palm_s_000454.png,56
data/beaver/castor_fiber_s_000053.png,4
data/can/soda_can_s_000053.png,16
data/poppy/poppy_s_000678.png,62
data/chair/chair_s_002345.png,20
data/lizard/gecko_s_000016.png,44
data/keyboard/keyboard_s_000836.png,39
data/orange/valencia_orange_s_000345.png,53
data/trout/trout_s_000575.png,91
data/turtle/marine_turtle_s_000521.png,93
data/house/boardinghouse_s_001109.png,37
data/dinosaur/stegosaurus_s_000727.png,29
data/chair/armchair_s_000643.png,20
data/leopard/panthera_pardus_s_001014.png,42
data/castle/buckingham_palace_s_001586.png,17
data/pear/bosc_s_001795.png,57
data/tractor/dozer_s_000390.png,89
data/leopard/leopard_s_001053.png,42
data/bee/honeybee_s_001009.png,6
data/sea/sea_s_001567.png,71
data/tractor/bulldozer_s_000945.png,89
data/bridge/lift_bridge_s_000828.png,12
data/sea/adriatic_sea_s_001306.png,71
data/television/television_system_s_000485.png,87
data/motorcycle/minibike_s_000427.png,48
data/orange/tangerine_s_000045.png,53
data/cloud/cloud_s_001053.png,23
data/lobster/lobster_s_002163.png,45
data/girl/girl_s_001007.png,35
data/orchid/orchid_s_000084.png,54
data/rose/rose_s_000117.png,70
data/poppy/poppy_s_001826.png,62
data/sweet_pepper/sweet_pepper_s_000661.png,83
data/shrew/sorex_araneus_s_000260.png,74
data/train/train_s_001875.png,90
data/leopard/panthera_pardus_s_000655.png,42
data/house/boarding_house_s_000939.png,37
data/bicycle/safety_bike_s_001784.png,8
data/forest/forest_s_000125.png,33
data/cup/goblet_s_000894.png,28
data/raccoon/raccoon_s_002366.png,66
data/orange/valencia_orange_s_000032.png,53
data/leopard/leopard_s_000660.png,42
data/woman/bachelor_girl_s_000830.png,98
data/apple/yellow_delicious_s_000666.png,0
data/mushroom/mushroom_s_000884.png,51
data/castle/castle_s_002582.png,17
data/castle/palace_s_001933.png,17
data/streetcar/streetcar_s_001135.png,81
data/cockroach/oriental_cockroach_s_000506.png,24
data/wardrobe/wardrobe_s_000803.png,94
data/aquarium_fish/cichlid_fish_s_000628.png,1
data/apple/mcintosh_s_000282.png,0
data/motorcycle/motorcycle_s_000217.png,48
data/baby/baby_s_001027.png,2
data/maple_tree/sugar_maple_s_001651.png,47
data/tank/army_tank_s_000131.png,85
data/baby/baby_s_000030.png,2
data/beaver/beaver_s_001311.png,4
data/mountain/mount_s_002776.png,49
data/beetle/beetle_s_000812.png,7
data/bee/honeybee_s_001334.png,6
data/lobster/lobster_s_000435.png,45
data/lamp/electric_lamp_s_000578.png,40
data/porcupine/hedgehog_s_000476.png,63
data/bowl/fishbowl_s_002199.png,10
data/bowl/bowl_s_001234.png,10
data/beetle/beetle_s_000418.png,7
data/crab/dungeness_crab_s_000141.png,26
data/turtle/sea_turtle_s_001845.png,93
data/baby/infant_s_001588.png,2
data/raccoon/raccoon_s_000391.png,66
data/road/access_road_s_000037.png,68
data/chimpanzee/chimp_s_001156.png,21
data/poppy/poppy_s_002510.png,62
data/bee/apis_mellifera_s_001573.png,6
data/can/soda_can_s_000372.png,16
data/rose/mountain_rose_s_000703.png,70
data/bowl/bowl_s_000735.png,10
data/snake/carphophis_amoenus_s_000169.png,78
data/aquarium_fish/carassius_auratus_s_000155.png,1
data/bee/apis_mellifera_s_000248.png,6
data/table/table_s_000848.png,84
data/squirrel/squirrel_s_001653.png,80
data/wardrobe/wardrobe_s_000884.png,94
data/pickup_truck/pickup_s_001315.png,58
data/man/adam_s_000773.png,46
data/telephone/telephone_s_001322.png,86
data/chair/easy_chair_s_001827.png,20
data/telephone/desk_phone_s_000110.png,86
data/caterpillar/cankerworm_s_000556.png,18
data/wolf/wolf_pup_s_000516.png,97
data/aquarium_fish/carassius_auratus_s_000524.png,1
data/fox/red_fox_s_002110.png,34
data/house/bungalow_s_000012.png,37
data/woman/white_woman_s_000980.png,98
data/trout/rainbow_trout_s_000327.png,91
data/worm/nematode_worm_s_000015.png,99
data/trout/rainbow_trout_s_000022.png,91
data/crab/crab_s_002417.png,26
data/turtle/marine_turtle_s_000980.png,93
data/tulip/lady_tulip_s_000759.png,92
data/tiger/tiger_s_001736.png,88
data/elephant/indian_elephant_s_000120.png,31
data/bear/bear_s_001098.png,3
data/can/beer_can_s_000058.png,16
data/forest/forest_s_001097.png,33
data/butterfly/butterfly_s_000874.png,14
data/beaver/beaver_s_001362.png,4
data/tiger/panthera_tigris_s_000868.png,88
data/whale/balaenoptera_physalus_s_000317.png,95
data/plain/field_s_000573.png,60
data/seal/eared_seal_s_000057.png,72
data/bowl/bowl_s_001230.png,10
data/seal/seal_s_001896.png,72
data/bottle/whiskey_bottle_s_000223.png,9
data/fox/red_fox_s_001466.png,34
data/cup/goblet_s_001027.png,28
data/pear/pear_s_001151.png,57
data/pickup_truck/pickup_s_001565.png,58
data/tank/armored_combat_vehicle_s_000102.png,85
data/girl/young_girl_s_001050.png,35
data/crocodile/crocodile_s_000262.png,27
data/squirrel/tree_squirrel_s_000526.png,80
data/train/railroad_train_s_000951.png,90
data/flatfish/halibut_s_000446.png,32
data/bee/apis_mellifera_s_000599.png,6
data/whale/rorqual_s_001307.png,95
data/cattle/cows_s_000072.png,19
data/bottle/beer_bottle_s_002039.png,9
data/mountain/alp_s_000010.png,49
data/aquarium_fish/goldfish_s_002339.png,1
